exp,peers,nlr,failures,numStraggler,numPrivCnt,UseSig,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,8,1,0,1,5,false,Straggler,60000,1,1gbit,2,Pbft,16,4,64,32,Simple,256,4096,1000,32,2,128,16,true,false,131072000,30000,468,false,14062,65536,external,32,8192,2609,4096,3337.9504950495048,1041,1047,1732.3653760668562,1735.0547019930552,402.0594676004534,399.79572724933615,20.667377472777563,59.58071407165488,13.299107142857142,44.285714285714285,93.026726,14.052825,0.0,0,0,58215.456,58215.437,58215.456,3247.642,3247.623,7650.7838628645095,7650.746372932966,7650.7838628645095,979.042246832911,946.899289697623,17857.34198902486,17857.341817334003,1449.0893367746446,1449.123639122723,1.0,44992,35256,2.5838412078800523,7.73785792189636,4836.459578293661,24927.832611548645,0.0,0
0001,8,1,0,1,5,false,Straggler,60000,1,1gbit,2,Pbft,16,4,64,32,Simple,256,4096,1000,32,2,128,16,true,false,131072000,35000,546,false,16406,65536,external,32,8192,3036,4096,3682.5544554455446,725,735,1501.4600990853658,1505.5289461965103,398.20693822197035,384.1698526443671,18.04234521920803,59.840658332122025,14.892857142857142,48.799107142857146,108.036155,14.095997,0.0,0,0,69528.333,69528.296,69528.333,4750.047,4750.017,9451.02279293064,9450.97621276677,9451.02279293064,1430.0735355550476,1156.5714294160748,21258.692648384484,21258.694381461846,1681.6237570557814,1681.6219756243559,None,52480,39577,2.255753788325291,7.753619750511548,4857.633076630689,24957.062696096047,0.0,0
0002,8,1,0,1,5,false,Straggler,60000,1,1gbit,2,Pbft,16,4,64,32,Simple,256,4096,1000,32,2,128,16,true,false,131072000,40000,625,false,18750,65536,external,32,8192,3538,4096,3967.128712871287,528,542,1251.4458862920824,1256.2356521434085,392.2669379696027,352.7939248871644,15.496118780105862,59.724669274643894,15.455357142857142,54.308035714285715,128.016269,14.072656,0.0,0,0,81577.304,81577.275,81577.304,5664.767,5664.746,11579.827510586196,11579.780517366027,11579.827510586196,1666.8995989205937,1289.9309039785046,25030.85886689665,25030.86051463961,1856.0366827956852,1856.0345096908668,None,60031,42428,1.937069598631741,7.754283493072853,4689.32585435684,28620.53075058704,0.0,0
0003,8,1,0,1,5,false,Straggler,60000,1,1gbit,2,Pbft,16,4,64,32,Simple,256,4096,1000,32,2,128,16,true,false,131072000,45000,703,false,21093,65536,external,32,8192,4096,4096,4092.3366336633662,315,321,971.938695729432,974.3314203508338,402.8161789958367,399.98922915189735,14.494054820541459,59.69852670432365,15.616071428571429,53.236607142857146,138.046422,14.068479,0.0,0,0,90852.4,90852.367,90852.4,6585.954,6585.923,13344.51975503465,13344.475755005036,13344.51975503465,2133.602732554524,1505.3810150862068,27725.88781269814,27725.888445900295,2054.7356730367833,2054.7351300729392,None,67532,43616,1.8120384977933361,7.750634017210397,4891.977569690289,28384.480158538536,0.0,0
