exp,peers,nlr,failures,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,4,1,0,0,Straggler,60000,1,1gbit,4,Pbft,1,1,1,256,Simple,1024,2048,1000,32,1,64,16,true,false,131072000,128,128,false,3840,4194304,external,32,8192,32,32,32.0625,4983,6356,6990.5647668393785,6965.603773584906,615.8576398017314,311.27778464942753,17.05825467267908,19.967213834883122,0.625,5.3125,15.003215,4.009333,0.0,0,0,982.03,981.928,982.03,976.585,976.48,535.5844041450777,535.4181554404146,535.5844041450777,528.913546875,528.65696875,289.9305946111507,289.8387185894594,290.9406280802186,290.6885692728079,None,193,64,4.261742649209769,5.317391792738703,128.6390950206339,159.62754902124618,0.0,0
0001,4,1,0,0,Straggler,60000,1,1gbit,4,Pbft,1,1,1,256,Simple,1024,2048,1000,32,1,64,16,true,false,131072000,256,256,false,7680,4194304,external,32,8192,64,65,64.375,-688,1455,3034.903896103896,2984.1923076923076,1355.8089369643824,1443.309661227514,20.409077559472546,19.855703637738646,1.125,8.9375,15.038049,4.028301,0.0,0,0,999.337,996.719,999.337,1008.941,996.719,552.9838389610389,552.690677922078,552.9838389610389,556.1388914728683,555.7136589147286,289.7268556099614,289.4451922905071,291.73907981579947,291.27012787620936,None,385,129,4.223889761446508,5.296135046147541,256.01725330194097,320.2342625340063,0.0,0
0002,4,1,0,0,Straggler,60000,1,1gbit,4,Pbft,1,1,1,256,Simple,1024,2048,1000,32,1,64,16,true,false,131072000,512,512,false,15360,4194304,external,32,8192,129,130,129.57142857142858,-19723,-3335,667.2496749024707,619.1835748792271,3661.5931023198477,3946.970570524091,17.96585206719255,21.146084752846875,2.0625,16.4375,14.201173,3.037608,0.0,0,0,1066.032,1065.906,1066.032,1084.557,1084.437,612.2446566970091,611.648955786736,612.2446566970091,622.12261352657,621.2970144927536,289.53911844071473,288.91773448934606,292.11181428279787,291.23723598246096,None,769,207,4.216778522207566,4.6386015809016845,541.5045644468946,681.4572518903032,0.0,0
0003,4,1,0,0,Straggler,60000,1,1gbit,4,Pbft,1,1,1,256,Simple,1024,2048,1000,32,1,64,16,true,false,131072000,1024,1024,false,30720,4194304,external,32,8192,259,260,259.25,-97447,-17066,-3338.7989590110606,-1582.4811083123425,16516.345596485648,7004.688632347057,18.631411068548687,21.012638445379945,2.8125,25.46875,14.153442,3.075025,0.0,0,0,1190.342,1190.241,1190.342,1200.637,1200.423,734.2944677944047,731.7079798308393,734.2944677944047,738.5744,735.1908939759036,288.4192321068606,286.62238604656744,291.85430241262895,289.4191902661556,None,1537,415,4.221801859756492,5.849680753672867,1085.9549217780382,1349.5825237193194,0.0,0
0004,4,1,0,0,Straggler,60000,1,1gbit,4,Pbft,1,1,1,256,Simple,1024,2048,1000,32,1,64,16,true,false,131072000,2048,2048,false,61440,4194304,external,32,8192,513,580,535.4166666666666,-457370,-117418,-25432.922576447625,-13640.428943937419,78188.11852885858,35554.74028025949,20.23397813541615,19.926310014776604,2.125,38.15625,14.245889,3.239995,0.0,0,0,1518.361,1479.034,1518.361,1482.543,1482.455,962.8110250487963,940.8616961613533,962.8110250487963,951.1434530120481,942.0417060240964,336.9832525127511,324.63895225990694,327.40908900685895,329.2347006678931,None,3074,830,4.2216620931994,5.464555526714846,2157.815493297751,2561.7323483523896,0.0,0
0005,4,1,0,0,Straggler,60000,1,1gbit,4,Pbft,1,1,1,256,Simple,1024,2048,1000,32,1,64,16,true,false,131072000,4096,4096,false,122880,4194304,external,32,8192,514,1199,814.9166666666666,-745611,-277599,-131752.7532594524,-61634.36972343522,188222.53283125442,89524.17329271336,29.829667771636522,18.56388544597569,1.1428571428571428,47.892857142857146,21.774105,3.14167,0.0,0,0,9651.946,1879.295,9651.946,4346.867,1588.654,4369.263515808344,1240.1612684159063,4369.263515808344,3235.3047095115685,991.2049048843188,3061.910652182599,397.71388038189707,603.0815680089722,383.94537994719076,None,6136,1167,4.131618918063283,5.37206713114156,2818.026274788332,3714.5849182122884,0.0,0
