exp,peers,nlr,failures,StrgglerCnt,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,16,1,0,0,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,,,None,7402,,8033.671142578125,None,683.022120243698,None,16.948468611518887,None,None,None,121.044734,None,0.0,0,0,106668.37,106668.338,106668.37,,,65168.27939852628,65168.24782961204,65168.27939852628,None,None,27074.367095245732,27074.371211174337,None,None,None,45056,0,1.1417032376661242,None,3722.260234798814,None,0.0,0
0001,16,1,0,0,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,16384,external,32,8192,,,None,5260,,5917.309807180851,None,499.0832155213433,None,17.430252112689228,None,None,None,161.611341,None,0.0,0,0,140385.705,140385.687,140385.705,,,83586.06237009642,83586.03130069813,83586.06237009642,None,None,37765.967200690386,37765.97076631332,None,None,None,60160,0,1.0992442489680048,None,3722.511033430507,None,0.0,0
0002,16,1,0,0,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,,,None,3993,,4666.989681100683,None,414.2885716159592,None,16.938943126505936,None,None,None,196.569593,None,0.0,0,0,172693.265,172693.234,172693.265,,,101727.65457527197,101727.62383779064,101727.65457527197,None,None,48257.37987743677,48257.38311060072,None,None,None,75008,0,1.082685301068756,None,3815.849585647766,None,0.0,0
0003,16,1,0,0,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,60000,234,false,7031,16384,external,32,8192,,,None,3141,,3827.531560724432,None,375.8228027167344,None,16.59555163066918,None,None,None,231.570073,None,0.0,0,0,215779.215,215779.175,215779.215,,,120159.87026665706,120159.8391648948,120159.87026665706,None,None,58937.157407460254,58937.1607190148,None,None,None,90112,0,1.070848587404141,None,3891.349120920301,None,0.0,0
