exp,peers,nlr,failures,numStraggler,numTnCheckpointCnt,numPrivCnt,UseSig,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,16,1,0,1,3,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,2000,32,4,256,16,true,false,131072000,10000,39,false,1171,16384,external,32,8192,1247,1267,1289.3626373626373,0,24485,24632.374337923728,25055.807226125224,3253.6624107807124,362.13831369961105,138.79667404132434,154.1145752642862,2.455665024630542,40.539408866995075,27.66159,10.38857,0.0,0,0,11123.487,11123.44,11123.487,10828.169,10828.12,7449.013492121292,7448.951528138242,7449.013492121292,6688.535413654181,6688.47131162892,2678.051807341878,2678.0456875508153,2662.0664793383517,2662.0500787133105,None,15104,9184,8.09461985765753,8.964327591205384,5460.27903674373,8840.485264093133,0.0,0
