08:42:35.265 INF Connecting to orderer. addrStr=3.95.9.163:10165 peerId=15
08:42:35.268 INF Connecting to orderer. addrStr=54.234.145.108:10000 peerId=0
08:42:35.268 INF Connecting to orderer. addrStr=3.90.16.71:10011 peerId=1
08:42:35.269 INF Connecting to orderer. addrStr=34.229.169.58:10033 peerId=3
08:42:35.269 INF Connecting to orderer. addrStr=3.85.244.216:10044 peerId=4
08:42:35.269 INF Connecting to orderer. addrStr=54.165.20.68:10022 peerId=2
08:42:35.270 INF Connecting to orderer. addrStr=3.85.236.130:10121 peerId=11
08:42:35.270 INF Connecting to orderer. addrStr=3.93.171.30:10110 peerId=10
08:42:35.298 INF Connecting to orderer. addrStr=54.225.2.62:10055 peerId=5
08:42:35.298 INF Connecting to orderer. addrStr=54.236.90.117:10066 peerId=6
08:42:35.298 INF Connecting to orderer. addrStr=54.175.145.195:10077 peerId=7
08:42:35.298 INF Connecting to orderer. addrStr=3.208.8.188:10088 peerId=8
08:42:35.298 INF Connecting to orderer. addrStr=3.92.32.240:10099 peerId=9
08:42:35.311 INF Connecting to orderer. addrStr=54.174.79.73:10132 peerId=12
08:42:35.311 INF Connecting to orderer. addrStr=35.172.221.227:10143 peerId=13
08:42:35.319 INF Connected to orderer. addrStr=3.95.9.163:10165 id=15
08:42:35.319 INF Connecting to orderer. addrStr=107.23.153.119:10154 peerId=14
08:42:35.321 INF Connected to orderer. addrStr=54.225.2.62:10055 id=5
08:42:35.322 INF Connected to orderer. addrStr=54.174.79.73:10132 id=12
08:42:35.324 INF Connected to orderer. addrStr=3.93.171.30:10110 id=10
08:42:35.324 INF Connected to orderer. addrStr=3.85.236.130:10121 id=11
08:42:35.325 INF Connected to orderer. addrStr=54.236.90.117:10066 id=6
08:42:35.347 INF Connected to orderer. addrStr=3.92.32.240:10099 id=9
08:42:35.349 INF Connected to orderer. addrStr=3.90.16.71:10011 id=1
08:42:35.351 INF Connected to orderer. addrStr=54.234.145.108:10000 id=0
08:42:35.351 INF Connected to orderer. addrStr=3.208.8.188:10088 id=8
08:42:35.352 INF Connected to orderer. addrStr=34.229.169.58:10033 id=3
08:42:35.352 INF Connected to orderer. addrStr=107.23.153.119:10154 id=14
08:42:35.353 INF Connected to orderer. addrStr=54.175.145.195:10077 id=7
08:42:35.354 INF Connected to orderer. addrStr=54.165.20.68:10022 id=2
08:42:35.359 INF Connected to orderer. addrStr=3.85.244.216:10044 id=4
08:42:35.375 INF Connected to orderer. addrStr=35.172.221.227:10143 id=13
08:42:35.378 INF Connected to orderers.
08:42:35.385 INF Setting up client timeout. clientRunTime=15000
08:42:35.385 INF Starting to submit requests. numRequests=3840
08:42:35.386 INF Updating bucket assignment. epoch=0
08:42:35.386 INF Submitted request. clSeqNr=0
08:42:35.387 INF Resubmitted Requests. epoch=0 n=0
08:42:35.394 INF Submitted request. clSeqNr=1
08:42:35.402 INF Submitted request. clSeqNr=2
08:42:35.410 INF Submitted request. clSeqNr=3
08:42:35.417 INF Submitted request. clSeqNr=4
08:42:35.426 INF Submitted request. clSeqNr=5
08:42:35.432 INF Submitted request. clSeqNr=6
08:42:35.440 INF Submitted request. clSeqNr=7
08:42:35.449 INF Submitted request. clSeqNr=8
08:42:35.456 INF Submitted request. clSeqNr=9
08:42:35.465 INF Submitted request. clSeqNr=10
08:42:35.471 INF Submitted request. clSeqNr=11
08:42:35.479 INF Submitted request. clSeqNr=12
08:42:35.488 INF Submitted request. clSeqNr=13
08:42:35.496 INF Submitted request. clSeqNr=14
08:42:35.504 INF Submitted request. clSeqNr=15
08:42:35.511 INF Submitted request. clSeqNr=16
08:42:35.518 INF Submitted request. clSeqNr=17
08:42:35.526 INF Submitted request. clSeqNr=18
08:42:35.534 INF Submitted request. clSeqNr=19
08:42:35.543 INF Submitted request. clSeqNr=20
08:42:35.551 INF Submitted request. clSeqNr=21
08:42:35.557 INF Submitted request. clSeqNr=22
08:42:35.566 INF Submitted request. clSeqNr=23
08:42:35.574 INF Submitted request. clSeqNr=24
08:42:35.581 INF Submitted request. clSeqNr=25
08:42:35.589 INF Submitted request. clSeqNr=26
08:42:35.597 INF Submitted request. clSeqNr=27
08:42:35.605 INF Submitted request. clSeqNr=28
08:42:35.612 INF Submitted request. clSeqNr=29
08:42:35.620 INF Submitted request. clSeqNr=30
08:42:35.629 INF Submitted request. clSeqNr=31
08:42:35.636 INF Submitted request. clSeqNr=32
08:42:35.644 INF Submitted request. clSeqNr=33
08:42:35.651 INF Submitted request. clSeqNr=34
08:42:35.660 INF Submitted request. clSeqNr=35
08:42:35.667 INF Submitted request. clSeqNr=36
08:42:35.676 INF Submitted request. clSeqNr=37
08:42:35.682 INF Submitted request. clSeqNr=38
08:42:35.690 INF Submitted request. clSeqNr=39
08:42:35.699 INF Submitted request. clSeqNr=40
08:42:35.707 INF Submitted request. clSeqNr=41
08:42:35.714 INF Submitted request. clSeqNr=42
08:42:35.722 INF Submitted request. clSeqNr=43
08:42:35.730 INF Submitted request. clSeqNr=44
08:42:35.737 INF Submitted request. clSeqNr=45
