exp,peers,nlr,failures,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,4,1,0,1,Straggler,60000,1,1gbit,4,Pbft,1,1,1,512,Blacklist,2048,4096,1000,32,1,64,16,true,false,131072000,4096,4096,false,122880,12582912,external,32,8192,171,433,270.6363636363636,-11597006,-7623629,-5650913.463017751,-6724035.20967742,3390801.704881032,648354.8142432503,14.339743578071026,28.312656667580086,9.375,46.666666666666664,31.602209,0.359568,0.0,0,0,16498.612,16498.153,16498.612,6268.467,6267.855,9679.533446005918,9678.629181952663,9679.533446005918,5469.347268817204,5468.284505376345,4277.769795557513,4277.751969589261,448.89809625157267,448.4868630160419,None,1352,93,3.5838474969356677,5.318536841504701,427.81819460785164,2586.4370578026965,0.0,0
