03:02:11.567 INF Connecting to orderer. addrStr=13.211.239.73:10165 peerId=15
03:02:11.567 INF Connecting to orderer. addrStr=3.133.141.212:10022 peerId=2
03:02:11.567 INF Connecting to orderer. addrStr=3.143.235.31:10033 peerId=3
03:02:11.567 INF Connecting to orderer. addrStr=13.38.129.101:10044 peerId=4
03:02:11.568 INF Connecting to orderer. addrStr=35.181.26.33:10055 peerId=5
03:02:11.568 INF Connecting to orderer. addrStr=13.39.150.53:10066 peerId=6
03:02:11.568 INF Connecting to orderer. addrStr=35.180.63.188:10077 peerId=7
03:02:11.568 INF Connecting to orderer. addrStr=3.112.1.15:10088 peerId=8
03:02:11.568 INF Connecting to orderer. addrStr=18.183.126.1:10110 peerId=10
03:02:11.569 INF Connecting to orderer. addrStr=54.168.205.54:10121 peerId=11
03:02:11.569 INF Connecting to orderer. addrStr=54.206.6.27:10143 peerId=13
03:02:11.569 INF Connecting to orderer. addrStr=13.211.162.174:10154 peerId=14
03:02:11.569 INF Connecting to orderer. addrStr=13.210.77.116:10132 peerId=12
03:02:11.570 INF Connecting to orderer. addrStr=52.193.64.239:10099 peerId=9
03:02:11.589 INF Connected to orderer. addrStr=13.39.150.53:10066 id=6
03:02:11.590 INF Connecting to orderer. addrStr=3.145.62.62:10000 peerId=0
03:02:11.590 INF Connecting to orderer. addrStr=3.133.120.22:10011 peerId=1
03:02:11.614 INF Connected to orderer. addrStr=13.38.129.101:10044 id=4
03:02:11.620 INF Connected to orderer. addrStr=35.180.63.188:10077 id=7
03:02:11.623 INF Connected to orderer. addrStr=35.181.26.33:10055 id=5
03:02:12.064 INF Connected to orderer. addrStr=3.145.62.62:10000 id=0
03:02:12.065 INF Connected to orderer. addrStr=3.133.120.22:10011 id=1
03:02:12.071 INF Connected to orderer. addrStr=3.143.235.31:10033 id=3
03:02:12.073 INF Connected to orderer. addrStr=3.133.141.212:10022 id=2
03:02:12.641 INF Connected to orderer. addrStr=18.183.126.1:10110 id=10
03:02:12.655 INF Connected to orderer. addrStr=3.112.1.15:10088 id=8
03:02:12.660 INF Connected to orderer. addrStr=54.168.205.54:10121 id=11
03:02:12.664 INF Connected to orderer. addrStr=52.193.64.239:10099 id=9
03:02:12.959 INF Connected to orderer. addrStr=13.211.239.73:10165 id=15
03:02:12.960 INF Connected to orderer. addrStr=54.206.6.27:10143 id=13
03:02:12.977 INF Connected to orderer. addrStr=13.210.77.116:10132 id=12
03:02:12.993 INF Connected to orderer. addrStr=13.211.162.174:10154 id=14
03:02:12.994 INF Connected to orderers.
03:02:12.996 INF Setting up client timeout. clientRunTime=15000
03:02:12.996 INF Starting to submit requests. numRequests=5859
03:02:12.997 INF Submitted request. clSeqNr=0
03:02:12.998 INF Updating bucket assignment. epoch=0
03:02:12.998 INF Resubmitted Requests. epoch=0 n=0
03:02:13.002 INF Submitted request. clSeqNr=1
03:02:13.007 INF Submitted request. clSeqNr=2
03:02:13.012 INF Submitted request. clSeqNr=3
03:02:13.017 INF Submitted request. clSeqNr=4
03:02:13.022 INF Submitted request. clSeqNr=5
03:02:13.028 INF Submitted request. clSeqNr=6
03:02:13.033 INF Submitted request. clSeqNr=7
03:02:13.038 INF Submitted request. clSeqNr=8
03:02:13.043 INF Submitted request. clSeqNr=9
03:02:13.048 INF Submitted request. clSeqNr=10
03:02:13.053 INF Submitted request. clSeqNr=11
03:02:13.059 INF Submitted request. clSeqNr=12
03:02:13.063 INF Submitted request. clSeqNr=13
03:02:13.068 INF Submitted request. clSeqNr=14
03:02:13.074 INF Submitted request. clSeqNr=15
03:02:13.079 INF Submitted request. clSeqNr=16
03:02:13.084 INF Submitted request. clSeqNr=17
03:02:13.089 INF Submitted request. clSeqNr=18
03:02:13.095 INF Submitted request. clSeqNr=19
03:02:13.099 INF Submitted request. clSeqNr=20
03:02:13.104 INF Submitted request. clSeqNr=21
03:02:13.109 INF Submitted request. clSeqNr=22
03:02:13.115 INF Submitted request. clSeqNr=23
03:02:13.120 INF Submitted request. clSeqNr=24
03:02:13.125 INF Submitted request. clSeqNr=25
03:02:13.130 INF Submitted request. clSeqNr=26
03:02:13.135 INF Submitted request. clSeqNr=27
03:02:13.141 INF Submitted request. clSeqNr=28
03:02:13.146 INF Submitted request. clSeqNr=29
03:02:13.151 INF Submitted request. clSeqNr=30
03:02:13.156 INF Submitted request. clSeqNr=31
03:02:13.161 INF Submitted request. clSeqNr=32
03:02:13.166 INF Submitted request. clSeqNr=33
03:02:13.171 INF Submitted request. clSeqNr=34
03:02:13.177 INF Submitted request. clSeqNr=35
03:02:13.182 INF Submitted request. clSeqNr=36
03:02:13.187 INF Submitted request. clSeqNr=37
03:02:13.192 INF Submitted request. clSeqNr=38
03:02:13.197 INF Submitted request. clSeqNr=39
03:02:13.202 INF Submitted request. clSeqNr=40
03:02:13.207 INF Submitted request. clSeqNr=41
03:02:13.213 INF Submitted request. clSeqNr=42
03:02:13.217 INF Submitted request. clSeqNr=43
03:02:13.223 INF Submitted request. clSeqNr=44
03:02:13.227 INF Submitted request. clSeqNr=45
