exp,peers,nlr,failures,numStraggler,numPrivCnt,UseSig,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,64,Simple,1024,4096,1000,32,4,256,16,true,false,131072000,40000,156,false,4687,24576,external,32,8192,4096,4096,4096.0,5241,5253,5949.8125498670215,5957.595493825001,500.23850969709105,467.5629980121474,194.6241315827323,126.55185911372871,3.0657894736842106,66.46578947368421,26.187728,14.283215,0.0,0,0,8807.695,8807.659,8807.695,7871.828,7871.794,6162.298168134974,6162.246187948804,6162.298168134974,5494.780930813618,5494.877235378978,1682.7430075300408,1682.7472341445928,1520.9923285857847,1520.7610868026018,1.2222222222222223,60160,34660,8.092766440690278,8.240685609887459,22972.59235318161,24266.245379629167,0.0,0
0001,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,64,Simple,1024,4096,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,24576,external,32,8192,4096,4096,4096.0,3972,3979,4682.7930087457335,4683.617711370262,417.9681558300622,398.9144734444625,174.0136653636871,127.60367281453293,3.4297520661157024,69.75482093663912,30.238932,14.151937,0.0,0,0,12200.833,12200.792,12200.833,8289.669,8289.617,8086.766281143345,8086.715165129052,8086.766281143345,5885.974709505395,5886.09538640262,2516.1067174844648,2516.110330398112,1562.7568773567637,1562.4754518764305,1.3333333333333333,75008,32066,8.08465517718242,7.632309334721952,24805.108857680556,22658.382382567135,0.0,0
