0, 0
21, -12
32, -12
42, -13
53, -14
62, -14
73, -15
83, -15
93, -15
103, -15
113, -16
123, -16
132, -15
142, -16
153, -16
163, -16
173, -17
183, -17
193, -17
203, -18
213, -18
226, -21
237, -22
247, -23
258, -24
268, -24
279, -25
292, -28
303, -30
314, -31
325, -32
335, -33
348, -35
358, -36
369, -37
379, -38
389, -38
400, -39
410, -39
420, -39
430, -40
441, -40
450, -40
462, -42
477, -47
493, -54
508, -59
523, -65
549, -80
560, -81
570, -82
580, -82
591, -84
602, -84
613, -86
626, -89
643, -97
654, -98
664, -98
674, -98
685, -99
697, -101
707, -102
718, -103
728, -103
738, -104
748, -104
759, -105
769, -105
780, -106
791, -108
802, -109
814, -112
828, -116
841, -118
852, -120
863, -121
874, -122
885, -124
902, -131
916, -136
942, -151
966, -166
985, -175
1011, -191
1024, -194
1068, -229
1092, -243
1136, -277
1154, -285
1174, -296
1187, -299
1206, -308
1223, -316
1243, -325
1257, -330
1271, -334
1282, -335
1292, -335
1302, -336
1312, -336
1322, -336
1334, -339
1346, -341
1357, -342
1367, -342
1377, -342
1387, -342
1396, -342
1406, -342
1416, -342
1426, -343
1436, -343
1445, -343
1455, -342
1465, -342
1474, -342
1484, -342
1494, -342
1504, -342
1514, -342
1523, -342
1533, -342
1543, -342
1553, -342
1565, -345
1576, -346
1586, -347
1598, -348
1611, -352
1622, -354
1632, -354
1642, -354
1652, -354
1663, -355
1673, -355
1682, -355
1693, -356
1705, -358
1715, -358
1725, -358
1734, -358
1744, -358
1754, -358
1763, -358
1774, -358
1784, -359
1793, -358
1804, -359
1813, -359
1823, -359
1833, -359
1843, -359
1853, -359
1863, -360
1873, -361
1886, -363
1895, -363
1906, -364
1917, -365
1927, -366
1939, -368
1967, -386
1979, -388
2016, -415
2031, -420
2059, -439
2082, -452
2098, -458
2124, -475
2139, -480
2153, -484
2163, -484
2174, -485
2185, -487
2195, -487
2209, -492
2222, -494
2233, -496
2243, -496
2254, -497
2264, -497
2273, -497
2283, -497
2293, -497
2303, -497
2313, -498
2323, -498
2334, -499
2344, -499
2354, -499
2364, -500
2374, -500
2384, -500
2394, -500
2403, -500
2413, -500
2423, -500
2433, -501
2443, -501
2453, -501
2463, -502
2473, -502
2483, -502
2493, -502
2503, -503
2514, -504
2524, -504
2535, -505
2544, -505
2554, -505
2565, -506
2577, -508
2588, -509
2599, -510
2609, -510
2619, -511
2630, -512
2641, -514
2651, -514
2662, -514
2672, -515
2682, -515
2692, -516
2703, -516
2713, -517
