0, 0.0
1, 0.0
2, 0.0
999, 0.0
1001, 0.0
1003, 0.0
2014, 60.0
2015, 60.0
2017, 60.0
3011, 123.0
3036, 64.0
3037, 64.0
4033, 65.5
4035, 65.0
5011, 128.0
5036, 64.0
5037, 64.0
5039, 64.0
6037, 64.0
6039, 65.0
7011, 128.0
7040, 64.0
7042, 64.0
8040, 64.0
8041, 64.0
8043, 64.0
9011, 128.0
9042, 64.0
9049, 64.0
9052, 64.0
10043, 64.0
10045, 64.0
10047, 64.0
11012, 128.0
11048, 64.0
11057, 64.0
12048, 65.0
12049, 64.0
12051, 64.0
13010, 128.0
13051, 64.0
13053, 65.0
13060, 64.0
14049, 64.0
14051, 64.0
14063, 65.0
15012, 128.0
15055, 64.0
15056, 64.0
15060, 64.0
16052, 64.0
16056, 64.0
16064, 64.0
17010, 128.0
17056, 64.0
17059, 64.0
17073, 64.0
18055, 64.0
18062, 64.0
18067, 64.0
19013, 128.0
19061, 64.0
19064, 64.0
19074, 65.0
20059, 64.0
20064, 65.0
20079, 64.0
21009, 128.0
21062, 64.0
21067, 64.0
21081, 64.0
22062, 65.0
22068, 64.0
22086, 64.0
23013, 128.0
23065, 64.0
23074, 64.0
23089, 64.0
24064, 64.0
24074, 64.0
24088, 65.0
25011, 128.0
25068, 64.0
25077, 64.0
25091, 64.0
26071, 64.0
26074, 64.0
26091, 64.0
27011, 128.0
27073, 64.0
27079, 64.0
27098, 64.0
28073, 64.0
28079, 65.0
28096, 64.0
29011, 128.0
29076, 65.0
29080, 64.0
29105, 65.0
30079, 64.0
30083, 64.0
30105, 64.0
31012, 128.0
31080, 64.0
31085, 64.0
31109, 62.0
32075, 0.0
32079, 0.0
32104, 0.0
33040, 5.0
33076, 0.0
33080, 0.0
33106, 0.0
34078, 0.0
34081, 0.0
34107, 0.0
