exp,peers,nlr,failures,StrgglerCnt,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,32,1,0,0,Straggler,60000,1,1gbit,1,Pbft,32,8,256,64,Simple,2048,4096,4000,32,8,512,16,true,false,131072000,30000,117,false,3515,49152,external,32,8192,3740,3785,3757.1875,7395,7445,8057.652876420455,8116.598123534011,721.2474971051939,412.0054541787987,336.04713271065725,242.51083576051292,4.842261904761905,22.980654761904763,15.177064,8.477142,0.0,0,0,5236.688,5236.636,5236.688,5264.224,5264.194,3363.854259721236,3363.7867639382102,3363.854259721236,3508.3212098535287,3355.769643362805,1138.4609169420746,1138.4336667846214,1132.7939319574918,1132.7567591896975,None,45056,32913,9.881442453443585,15.25074972923962,29686.901234652498,37768.88959967491,0.0,0
0001,32,1,0,0,Straggler,60000,1,1gbit,1,Pbft,32,8,256,64,Simple,2048,4096,4000,32,8,512,16,true,false,131072000,35000,136,false,4101,49152,external,32,8192,4096,4096,4096.0,6206,6251,6890.740548780488,6939.155528586839,611.6041405296181,357.26942276072344,349.0680530667981,236.37749933938167,5.607142857142857,25.863095238095237,14.677134,8.250552,0.0,0,0,5389.216,5389.179,5389.216,5246.847,5246.814,3611.584014348323,3611.5260294207314,3611.584014348323,3632.3219380930605,3440.283577263874,1092.1631301199445,1092.1471166406848,1079.5219185227932,1079.4952333863398,None,52480,36453,10.439185675662591,12.687385078392841,35756.29956093608,44859.32036103881,0.0,0
