exp,peers,nlr,failures,StrgglerCnt,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,16,1,0,0,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,2048,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,2048,2048,2048.0,7401,7437,8057.543545809659,8115.154363749929,687.8557764895901,320.2806821980312,108.65645785836477,115.75317496092396,4.408854166666667,13.236979166666666,36.407398,10.618929,0.0,0,0,20608.165,20608.135,20608.165,8897.623,8897.588,11929.797804021662,11929.764568070847,11929.797804021662,5903.437979828512,5903.400338535562,5548.3196426256345,5548.32368491618,1879.8365515872742,1879.8452738847525,None,45056,16211,6.807444440417298,7.9230780048818055,12375.506758269295,15266.134654445848,0.0,0
0001,16,1,0,0,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,2048,1000,32,4,256,16,true,false,131072000,50000,195,false,5859,16384,external,32,8192,2048,2048,2048.0,3990,4016,4704.939779756826,4728.509575084336,426.0729499334513,317.7624403530399,106.30490752286941,114.28157411290796,5.158854166666667,15.6640625,59.174468,10.610029,0.0,0,0,42179.093,42179.062,42179.093,10800.704,10800.681,23338.440953524958,23338.40788902517,23338.440953524958,7020.153016809839,7020.113502811941,12159.169910918075,12159.173294402235,2462.920863217474,2462.9320891706716,None,75008,16181,6.653964359603589,7.924566055715642,12675.737110133377,15250.665196108324,0.0,0
0002,16,1,0,0,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,2048,1000,32,4,256,16,true,false,131072000,70000,273,false,8203,16384,external,32,8192,2048,2048,2048.0,2516,2544,3249.9883765243903,3265.3797923960446,358.90473914399996,320.7996668196799,103.15435933475015,112.38583684925361,6.3203125,19.075520833333332,84.305399,10.50575,1.0,1,1,64236.006,62215.267,64236.006,11593.489,11593.456,34798.66934694169,32780.198879230185,34798.66934694169,7570.915183271678,7570.873641733025,18821.433018078176,18691.015915559085,2653.6857708186917,2653.6978076678142,None,104960,15949,6.451397066044552,7.923272612673394,12449.973696227926,15181.210289603312,0.0,0
0003,16,1,0,0,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,2048,1000,32,4,256,16,true,false,131072000,90000,351,false,10546,16384,external,32,8192,2048,2048,2048.0,1704,1727,2455.0085759606263,2466.2916264364553,392.57011035090835,392.0535968335631,102.56228406355683,114.16315599365926,6.966057441253263,21.767624020887727,107.329275,10.621458,1.0,1,1,87571.501,63541.749,87571.501,12053.958,12053.939,46526.720224286946,30110.77347851933,46526.720224286946,7794.164419360844,7794.1235796462925,25813.4534046979,19314.541834760545,2816.9835597134092,2816.9951522965926,None,134912,16115,6.443389183375812,7.923879253946959,12569.916269349626,15172.1166717413,0.0,0
