3143, 1
3158, 2
3161, 1
3162, 2
3163, 2
3164, 1
3169, 1
3178, 1
3186, 1
3189, 1
3192, 1
3195, 1
3197, 1
3198, 1
3218, 1
3219, 1
3220, 1
3221, 1
3222, 1
3223, 1
3232, 1
3236, 1
3242, 1
3249, 1
3252, 1
3254, 1
3264, 1
3265, 1
3267, 2
3268, 1
3272, 1
3274, 1
3275, 1
3276, 2
3278, 3
3279, 1
3280, 1
3282, 1
3283, 1
3287, 1
3288, 1
3289, 2
3293, 1
3295, 1
3299, 1
3300, 1
3303, 1
3305, 3
3306, 1
3307, 1
3311, 1
3314, 1
3316, 2
3317, 1
3320, 2
3321, 1
3323, 1
3326, 1
3328, 1
3329, 1
3330, 2
3331, 2
3332, 3
3333, 1
3334, 1
3335, 3
3336, 2
3337, 3
3338, 2
3341, 2
3342, 1
3344, 1
3345, 1
3347, 2
3348, 1
3349, 2
3351, 1
3352, 3
3354, 1
3355, 1
3356, 2
3357, 1
3360, 4
3361, 2
3362, 1
3363, 1
3364, 1
3366, 1
3370, 1
3371, 2
3372, 1
3374, 4
3375, 3
3376, 2
3377, 2
3382, 2
3383, 3
3384, 3
3385, 4
3386, 2
3387, 1
3388, 3
3389, 1
3390, 3
3392, 2
3393, 2
3394, 1
3395, 1
3396, 3
3397, 1
3399, 2
3400, 2
3404, 1
3405, 1
3406, 4
3407, 3
3409, 2
3410, 1
3412, 1
3413, 1
3414, 1
3415, 1
3416, 4
3417, 3
3419, 2
3422, 2
3423, 1
3425, 1
3426, 1
3427, 2
3428, 2
3430, 1
3431, 2
3433, 1
3434, 1
3435, 1
3436, 1
3437, 1
3439, 5
3440, 3
3441, 3
3442, 3
3443, 1
3444, 1
3446, 1
3447, 1
3448, 1
3449, 2
3450, 2
3451, 1
3452, 1
3453, 2
3455, 2
3456, 1
3457, 2
3459, 2
3460, 1
3461, 1
3463, 1
3464, 1
3465, 1
3466, 2
3471, 2
3472, 2
3473, 2
3475, 2
3478, 3
3479, 3
3480, 1
3481, 2
3482, 4
3483, 2
3484, 2
3485, 2
3486, 1
3488, 1
3491, 2
3492, 1
3494, 1
3495, 1
3499, 1
3500, 4
3501, 2
3502, 1
3504, 1
3505, 2
3506, 1
3507, 2
3508, 1
3509, 2
3511, 4
3512, 1
3513, 1
3515, 3
3516, 1
3517, 1
3518, 2
3521, 2
3526, 2
3527, 1
3529, 2
3531, 1
3532, 1
3533, 1
3534, 4
3536, 1
3537, 2
3538, 2
3541, 1
3542, 2
3543, 1
3544, 1
3547, 3
3549, 2
3550, 1
3551, 2
3554, 2
3555, 1
3556, 2
3558, 2
3559, 1
3560, 1
3561, 1
3563, 2
3565, 1
3566, 4
3567, 2
3570, 1
3571, 1
3572, 1
3576, 3
3577, 2
3578, 2
3580, 1
3581, 1
3583, 2
3584, 1
3589, 1
3590, 1
3592, 2
3593, 2
3595, 2
3596, 1
3597, 1
3598, 1
3599, 2
3601, 1
3602, 2
3603, 1
3604, 4
3606, 1
3610, 2
3614, 1
3615, 1
3616, 1
3618, 2
3620, 1
3621, 2
3622, 1
3623, 2
3627, 1
3628, 1
3631, 1
3632, 2
3634, 1
3635, 1
3637, 2
3638, 1
3639, 1
3640, 2
3642, 1
3645, 1
3647, 1
3649, 3
3650, 3
3651, 2
3655, 2
3657, 1
3658, 2
3660, 2
3663, 2
3664, 1
3667, 1
3674, 1
3678, 1
3681, 1
3682, 1
3685, 1
3687, 1
3688, 1
3691, 1
3693, 1
3694, 1
3697, 2
3698, 1
3699, 1
3700, 3
3701, 1
3702, 1
3703, 1
3707, 1
3710, 1
3711, 1
3712, 3
3714, 4
3715, 1
3717, 1
3719, 1
3720, 1
3721, 3
3722, 2
3726, 1
3727, 1
3728, 1
3729, 3
3730, 1
3731, 1
3735, 1
3736, 2
3737, 1
3739, 1
3741, 1
3742, 1
3743, 1
3744, 1
3746, 1
3751, 2
3752, 1
3753, 2
3754, 1
3756, 4
3757, 1
3758, 1
3762, 1
3763, 1
3765, 1
3770, 1
3771, 1
3774, 1
3775, 2
3776, 1
3778, 1
3779, 1
3780, 3
3782, 1
3786, 1
3790, 2
3792, 1
3796, 1
3802, 2
3804, 3
3805, 3
3808, 2
3810, 1
3814, 1
3817, 1
3818, 1
3819, 1
3820, 1
3821, 1
3823, 3
3824, 2
3825, 1
3826, 1
3830, 2
3832, 3
3833, 2
3836, 1
3838, 1
3839, 1
3840, 2
3841, 1
3844, 2
3847, 3
3848, 2
3850, 3
3851, 1
3852, 1
3853, 1
3854, 1
3856, 1
3858, 1
3859, 2
3860, 1
3861, 1
3864, 3
3867, 4
3872, 2
3875, 1
3878, 1
3880, 1
3883, 2
3884, 1
3886, 1
3888, 1
3892, 2
3896, 1
3898, 1
3903, 1
3904, 1
3907, 1
3908, 4
3910, 1
3915, 4
3918, 2
3921, 1
3922, 3
3924, 2
3926, 1
3927, 1
3929, 1
3930, 2
3932, 1
3935, 2
3936, 2
3937, 1
3938, 2
3939, 1
3941, 2
3942, 1
3943, 1
3944, 1
3945, 2
3948, 2
3949, 1
3950, 1
3951, 1
3952, 1
3953, 1
3957, 3
3960, 1
3961, 1
3966, 1
3969, 1
3970, 2
3974, 1
3975, 1
3976, 2
3978, 1
3981, 1
3982, 1
3984, 1
3992, 1
3993, 1
3997, 2
3998, 1
4000, 2
4001, 1
4002, 1
4004, 2
4005, 1
4007, 2
4011, 1
4012, 2
4016, 1
4017, 1
4018, 1
4020, 1
4025, 1
4028, 3
4030, 1
4031, 1
4033, 2
4036, 1
4037, 1
4041, 1
4047, 1
4048, 1
4049, 2
4056, 1
4058, 1
4060, 1
4063, 2
4066, 1
4067, 1
4068, 1
4069, 3
4071, 1
4073, 1
4074, 3
4077, 1
4081, 1
4082, 1
4083, 1
4084, 1
4085, 1
4086, 1
4087, 1
4088, 4
4089, 1
4090, 1
4091, 2
4092, 1
4094, 1
4098, 2
4100, 1
4102, 2
4103, 1
4105, 1
4107, 1
4108, 1
4112, 1
4113, 2
4116, 3
4117, 1
4118, 1
4119, 1
4120, 4
4127, 2
4128, 1
4129, 1
4130, 1
4133, 2
4134, 1
4137, 1
4138, 1
4141, 1
4145, 1
4149, 1
4150, 1
4152, 1
4154, 1
4164, 1
4165, 1
4168, 2
4169, 2
4171, 1
4175, 1
4176, 1
4178, 1
4180, 1
4181, 1
4184, 2
4185, 2
4186, 2
4187, 1
4188, 1
4189, 1
4190, 2
4191, 1
4192, 3
4193, 1
4194, 3
4196, 1
4197, 1
4198, 1
4199, 2
4200, 1
4201, 2
4202, 1
4204, 3
4205, 1
4207, 1
4208, 2
4209, 1
4211, 1
4212, 2
4213, 1
4219, 3
4220, 2
4223, 2
4224, 1
4225, 1
4231, 1
4234, 1
4237, 1
4239, 1
4241, 1
4242, 3
4244, 1
4246, 1
4250, 1
4251, 1
4252, 1
4253, 1
4257, 3
4259, 1
4263, 2
4264, 2
4266, 2
4267, 2
4268, 1
4272, 2
4273, 2
4274, 1
4276, 1
4280, 1
4281, 1
4282, 2
4283, 1
4287, 1
4294, 1
4298, 2
4301, 1
4302, 1
4306, 1
4311, 1
4315, 1
4324, 1
4325, 1
4332, 1
4334, 1
4340, 2
4344, 1
4348, 1
4349, 1
4364, 1
4384, 1
4410, 1
4434, 1
4459, 1
4481, 1
4506, 1
4520, 1
4525, 1
4589, 1
4611, 1
4624, 1
4633, 1
4679, 1
4713, 1
4724, 1
4731, 1
4774, 1
4812, 1
4823, 1
4841, 1
4851, 1
4865, 1
4912, 1
4928, 1
4937, 1
4957, 1
5004, 1
5015, 1
5027, 1
5055, 1
5097, 1
5110, 1
5120, 1
5160, 1
5167, 1
5183, 1
5205, 1
5213, 1
5262, 1
5275, 1
5276, 1
5301, 1
5353, 1
5365, 1
5383, 1
5398, 1
5442, 1
5457, 1
5507, 1
5523, 1
5527, 1
5551, 1
5568, 1
5615, 1
5619, 1
5651, 1
5674, 1
5705, 1
5739, 1
5752, 1
5768, 1
5801, 1
5844, 1
5856, 1
5862, 1
5901, 1
5904, 1
5930, 1
5949, 1
5953, 1
5999, 1
6010, 1
6016, 1
6040, 1
6090, 1
6104, 1
6108, 1
6136, 1
6180, 1
6194, 1
6203, 1
6239, 1
6255, 1
6267, 1
6289, 1
6294, 1
6338, 1
6354, 1
6390, 1
6397, 1
6432, 1
6445, 1
6506, 1
6528, 1
6536, 1
6548, 1
6627, 1
6634, 1
6649, 1
6662, 1
6682, 1
6735, 1
6761, 1
6785, 1
6793, 1
6827, 1
6877, 1
6890, 1
6894, 1
6921, 1
6965, 1
6983, 1
6998, 1
7019, 1
7051, 1
7069, 1
7074, 1
7098, 1
7131, 1
7137, 1
7189, 1
7205, 1
7234, 1
7236, 1
7291, 1
7314, 1
7337, 1
7340, 1
7383, 1
7418, 1
7436, 1
7440, 1
7441, 1
7474, 1
7519, 1
7536, 1
7551, 1
7581, 1
7613, 1
7627, 1
7649, 1
7674, 1
7715, 1
7717, 1
7741, 1
7779, 1
7780, 1
7805, 1
7813, 1
7829, 1
7877, 1
7893, 1
7895, 1
7921, 1
7971, 1
7986, 1
7993, 1
8017, 1
8059, 1
8076, 1
8087, 1
8123, 1
8124, 1
8149, 1
8165, 1
8176, 1
8224, 1
8238, 1
8239, 1
8266, 1
8318, 1
8332, 1
8337, 1
8363, 1
8405, 1
8423, 1
8436, 1
8467, 1
8497, 1
8512, 1
8540, 1
8551, 1
8568, 1
8584, 1
8648, 1
8674, 2
8682, 1
8750, 1
8776, 1
8778, 1
8808, 1
8843, 1
8880, 1
8885, 1
8899, 1
8911, 1
8936, 1
8981, 1
8996, 1
8998, 1
9028, 1
9076, 1
9088, 1
9106, 1
9123, 1
9165, 1
9180, 1
9201, 1
9234, 1
9243, 1
9256, 1
9271, 1
9293, 1
9334, 1
9352, 1
9357, 1
9387, 1
9434, 1
9444, 1
9484, 1
9516, 1
9523, 1
9536, 1
9617, 1
9619, 1
9622, 1
9631, 1
9665, 1
9718, 1
9719, 1
9753, 1
9774, 1
9809, 1
9858, 1
9861, 1
9882, 1
9897, 1
9945, 1
9960, 1
9978, 1
10007, 1
10008, 1
10036, 1
10053, 1
10073, 1
10111, 1
10126, 1
10135, 1
10168, 1
10212, 1
10221, 1
10242, 1
10258, 1
10303, 1
10314, 1
10332, 1
10364, 1
10379, 1
10396, 1
10410, 1
10426, 1
10468, 1
10485, 1
10513, 1
10567, 1
10579, 1
10650, 1
10670, 1
10758, 1
11101, 1
11111, 1
11123, 3
11132, 1
11133, 1
11134, 1
11139, 1
11141, 1
11143, 1
11151, 1
11152, 1
11155, 1
11156, 1
11157, 2
11163, 2
11170, 1
11173, 5
11174, 1
11176, 1
11178, 1
11181, 2
11186, 1
11187, 2
11190, 1
11193, 2
11195, 1
11198, 1
11201, 2
11202, 1
11210, 1
11211, 1
11212, 1
11215, 1
11216, 1
11217, 1
11220, 1
11227, 3
11228, 1
11229, 1
11231, 1
11235, 2
11237, 1
11239, 1
11241, 2
11242, 2
11244, 1
11247, 1
11251, 1
11252, 1
11255, 2
11256, 1
11257, 1
11262, 1
11263, 1
11265, 1
11266, 1
11267, 1
11268, 1
11270, 1
11272, 2
11273, 1
11274, 1
11281, 2
11282, 2
11283, 1
11286, 1
11287, 2
11292, 2
11294, 1
11296, 3
11307, 3
11308, 2
11310, 1
11312, 2
11313, 2
11314, 1
11319, 3
11321, 2
11322, 1
11324, 3
11327, 1
11328, 1
11331, 1
11334, 1
11336, 1
11337, 1
11338, 1
11339, 1
11340, 2
11342, 1
11347, 1
11348, 1
11350, 1
11351, 2
11352, 2
11359, 1
11362, 3
11364, 3
11366, 2
11367, 2
11373, 1
11375, 2
11378, 2
11379, 2
11380, 1
11382, 1
11386, 1
11387, 1
11389, 1
11392, 3
11393, 2
11394, 4
11397, 1
11399, 1
11400, 1
11405, 2
11406, 1
11407, 1
11408, 2
11409, 2
11411, 1
11413, 1
11415, 2
11416, 1
11417, 1
11418, 2
11419, 1
11420, 1
11421, 1
11422, 1
11427, 1
11429, 1
11430, 4
11433, 1
11435, 1
11436, 1
11439, 1
11441, 1
11443, 2
11445, 1
11446, 3
11447, 1
11448, 2
11449, 3
11450, 2
11451, 2
11453, 3
11454, 1
11455, 1
11456, 2
11458, 2
11459, 1
11460, 1
11461, 1
11462, 1
11463, 2
11466, 1
11467, 1
11469, 1
11470, 3
11471, 1
11472, 1
11473, 2
11474, 2
11475, 2
11476, 1
11477, 2
11479, 2
11481, 1
11483, 1
11486, 1
11488, 3
11489, 1
11491, 2
11493, 1
11494, 1
11495, 1
11496, 1
11497, 2
11498, 1
11499, 2
11500, 2
11502, 5
11503, 4
11504, 1
11505, 2
11507, 1
11509, 2
11510, 1
11511, 1
11512, 1
