15:17:45.746 INF Connecting to orderer. addrStr=52.64.148.24:10165 peerId=15
15:17:45.748 INF Connecting to orderer. addrStr=18.224.0.14:10011 peerId=1
15:17:45.748 INF Connecting to orderer. addrStr=3.144.119.237:10000 peerId=0
15:17:45.777 INF Connecting to orderer. addrStr=3.144.101.194:10022 peerId=2
15:17:45.778 INF Connecting to orderer. addrStr=3.14.144.139:10033 peerId=3
15:17:45.778 INF Connecting to orderer. addrStr=13.38.238.59:10044 peerId=4
15:17:45.778 INF Connecting to orderer. addrStr=13.36.209.117:10055 peerId=5
15:17:45.778 INF Connecting to orderer. addrStr=52.47.111.147:10066 peerId=6
15:17:45.778 INF Connecting to orderer. addrStr=13.230.172.207:10088 peerId=8
15:17:45.778 INF Connecting to orderer. addrStr=43.206.241.7:10099 peerId=9
15:17:45.779 INF Connecting to orderer. addrStr=54.238.110.121:10110 peerId=10
15:17:45.779 INF Connecting to orderer. addrStr=13.230.4.69:10121 peerId=11
15:17:45.779 INF Connecting to orderer. addrStr=13.211.228.185:10132 peerId=12
15:17:45.779 INF Connecting to orderer. addrStr=54.79.81.29:10143 peerId=13
15:17:45.779 INF Connecting to orderer. addrStr=13.239.134.96:10154 peerId=14
15:17:45.780 INF Connected to orderer. addrStr=13.211.228.185:10132 id=12
15:17:45.781 INF Connected to orderer. addrStr=13.239.134.96:10154 id=14
15:17:45.806 INF Connected to orderer. addrStr=54.79.81.29:10143 id=13
15:17:45.807 INF Connecting to orderer. addrStr=13.39.18.30:10077 peerId=7
15:17:45.807 INF Connected to orderer. addrStr=52.64.148.24:10165 id=15
15:17:46.286 INF Connected to orderer. addrStr=43.206.241.7:10099 id=9
15:17:46.317 INF Connected to orderer. addrStr=54.238.110.121:10110 id=10
15:17:46.331 INF Connected to orderer. addrStr=13.230.4.69:10121 id=11
15:17:46.331 INF Connected to orderer. addrStr=13.230.172.207:10088 id=8
15:17:46.729 INF Connected to orderer. addrStr=3.144.101.194:10022 id=2
15:17:46.729 INF Connected to orderer. addrStr=18.224.0.14:10011 id=1
15:17:46.731 INF Connected to orderer. addrStr=3.144.119.237:10000 id=0
15:17:46.732 INF Connected to orderer. addrStr=3.14.144.139:10033 id=3
15:17:47.167 INF Connected to orderer. addrStr=13.36.209.117:10055 id=5
15:17:47.167 INF Connected to orderer. addrStr=13.38.238.59:10044 id=4
15:17:47.168 INF Connected to orderer. addrStr=52.47.111.147:10066 id=6
15:17:47.196 INF Connected to orderer. addrStr=13.39.18.30:10077 id=7
15:17:47.197 INF Connected to orderers.
15:17:47.198 INF Updating bucket assignment. epoch=0
15:17:47.198 INF Resubmitted Requests. epoch=0 n=0
15:17:47.203 INF Setting up client timeout. clientRunTime=15000
15:17:47.203 INF Starting to submit requests. numRequests=5859
15:17:47.204 INF Submitted request. clSeqNr=0
15:17:47.209 INF Submitted request. clSeqNr=1
15:17:47.214 INF Submitted request. clSeqNr=2
15:17:47.219 INF Submitted request. clSeqNr=3
15:17:47.224 INF Submitted request. clSeqNr=4
15:17:47.229 INF Submitted request. clSeqNr=5
15:17:47.234 INF Submitted request. clSeqNr=6
15:17:47.239 INF Submitted request. clSeqNr=7
15:17:47.245 INF Submitted request. clSeqNr=8
15:17:47.250 INF Submitted request. clSeqNr=9
15:17:47.256 INF Submitted request. clSeqNr=10
15:17:47.260 INF Submitted request. clSeqNr=11
15:17:47.266 INF Submitted request. clSeqNr=12
15:17:47.271 INF Submitted request. clSeqNr=13
15:17:47.275 INF Submitted request. clSeqNr=14
15:17:47.280 INF Submitted request. clSeqNr=15
15:17:47.286 INF Submitted request. clSeqNr=16
15:17:47.292 INF Submitted request. clSeqNr=17
15:17:47.296 INF Submitted request. clSeqNr=18
15:17:47.301 INF Submitted request. clSeqNr=19
15:17:47.306 INF Submitted request. clSeqNr=20
15:17:47.311 INF Submitted request. clSeqNr=21
15:17:47.317 INF Submitted request. clSeqNr=22
15:17:47.322 INF Submitted request. clSeqNr=23
15:17:47.327 INF Submitted request. clSeqNr=24
15:17:47.332 INF Submitted request. clSeqNr=25
15:17:47.338 INF Submitted request. clSeqNr=26
15:17:47.343 INF Submitted request. clSeqNr=27
15:17:47.347 INF Submitted request. clSeqNr=28
15:17:47.353 INF Submitted request. clSeqNr=29
15:17:47.357 INF Submitted request. clSeqNr=30
15:17:47.363 INF Submitted request. clSeqNr=31
15:17:47.368 INF Submitted request. clSeqNr=32
15:17:47.373 INF Submitted request. clSeqNr=33
15:17:47.378 INF Submitted request. clSeqNr=34
15:17:47.383 INF Submitted request. clSeqNr=35
15:17:47.388 INF Submitted request. clSeqNr=36
15:17:47.394 INF Submitted request. clSeqNr=37
15:17:47.398 INF Submitted request. clSeqNr=38
15:17:47.404 INF Submitted request. clSeqNr=39
15:17:47.409 INF Submitted request. clSeqNr=40
15:17:47.415 INF Submitted request. clSeqNr=41
15:17:47.419 INF Submitted request. clSeqNr=42
15:17:47.424 INF Submitted request. clSeqNr=43
15:17:47.429 INF Submitted request. clSeqNr=44
15:17:47.434 INF Submitted request. clSeqNr=45
