exp,peers,nlr,failures,numStraggler,numPrivCnt,UseSig,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0016,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,20000,78,false,2343,16384,external,32,8192,2482,3877,2916.9125,11592,11679,12234.690446239407,12347.242298945628,1175.9083567245043,323.5503646939006,144.02995823131212,124.29667510865188,2.754385964912281,42.88220551378446,18.619886,12.295033,0.0,0,0,6271.004,6270.956,6271.004,6586.305,6586.25,3866.4726487023304,3866.4172444385595,3866.4726487023304,3854.524616070095,3854.468342261164,1286.142804765645,1286.1445070514674,1389.0724022661325,1389.073733254474,None,30208,20087,7.757847412838699,7.720392103274141,16223.515009705216,16337.49173345041,0.0,0
0017,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,20000,78,false,2343,16384,external,32,8192,2473,3883,2794.2,11587,11671,12211.064254502118,12321.668893287151,1198.531207186246,421.7545323280847,155.58512594349398,128.39126315726216,2.721105527638191,44.42713567839196,18.568876,10.180657,0.0,0,0,6484.064,6484.006,6484.064,6561.616,6561.563,4046.6252554290254,4046.5684393538136,4046.6252554290254,3860.934961381602,3860.87671849353,1349.2815201814717,1349.2845962705562,1374.382846635259,1374.385485423485,1.3,30208,19861,7.920022140643261,8.239613385707548,16268.082139166636,19508.564132943484,0.0,0
0018,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,20000,78,false,2343,16384,external,32,8192,2466,3876,2912.0,11600,11682,12224.83928098517,12337.18710451218,1174.6181322609423,321.3337293260408,144.34463053815793,123.41878328117255,2.8175,43.0525,18.569969,10.060638,0.0,0,0,5471.13,5471.08,5471.13,5501.005,5500.952,3668.8374977820445,3668.7824314420022,3668.8374977820445,3630.8220530421218,3630.765825122037,1037.3501434999114,1037.3519590101841,1059.2094628918046,1059.210945685999,None,30208,19871,7.767042239117457,7.936343383356436,16267.124624709928,19751.232476508943,0.0,0
0019,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,20000,78,false,2343,16384,external,32,8192,2478,3884,2916.45,11569,11677,12233.584017478814,12346.450537050194,1175.5615507510404,321.5390794874829,143.99786831727081,125.09054231447168,2.8608923884514437,43.85826771653543,18.625254,12.161271,0.0,0,0,5393.454,5393.403,5393.454,5405.205,5405.155,3626.4934800052965,3626.4381118577858,3626.4934800052965,3596.503448418225,3596.4468651512134,1022.3030734306037,1022.3049776694336,1038.1835049072931,1038.1851854133965,None,30208,20104,7.7610694408753105,7.8075074649530745,16218.839216904102,16531.16684925449,0.0,0
0020,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3082,4096,3403.9887640449438,9095,9170,9787.616063784246,9865.803478729858,877.0153042069009,330.79202535907535,183.46920143493406,127.94593031365548,3.2741514360313317,55.93472584856397,20.15819,12.130029,0.0,0,0,5466.854,5466.801,5466.854,5544.317,5544.266,3719.8266908711475,3719.7717618525257,3719.8266908711475,3762.968786261136,3762.913622738029,990.5241673528874,990.5246575591335,990.4137878391306,990.4136939412249,1.4166666666666667,37376,28736,7.873647433162983,7.686524529297534,18541.34721420921,23689.968094882544,0.0,0
0021,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3090,4096,3447.681818181818,9098,9166,9774.586499357876,9852.3416762888,875.6239966452088,330.07522225739973,141.89254524561142,126.54382428381795,3.134564643799472,55.071240105540895,18.683432,12.054226,0.0,0,0,5494.36,5494.304,5494.36,5614.51,5614.458,3565.499171553938,3565.443722415454,3565.499171553938,3748.7525832752854,3748.69683675815,995.7983827358565,995.7993379208901,1014.171854712468,1014.1720689513913,None,37376,28712,8.148576424935394,8.249379491986337,20004.889893891017,23819.03242895894,0.0,0
0022,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3085,4096,3407.921348314607,9110,9172,9778.68340646404,9857.337991384866,892.3055541385198,381.33926121706327,141.90219359442239,128.0341778281954,3.40053050397878,56.175066312997345,18.794255,12.073384,0.0,0,0,5600.163,5600.106,5600.163,5713.276,5713.223,3605.0982449700346,3605.0440955158388,3605.0982449700346,3779.150228517176,3779.095687933713,1023.566708626813,1023.5673036510956,1047.5020106279705,1047.5024580465629,1.2307692307692308,37376,28965,8.155778569012679,8.203771356652139,19886.928212903356,23990.788332417822,0.0,0
0023,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3097,4096,3458.556818181818,9106,9165,9765.273116438357,9841.892473844076,881.1233644683897,350.2899053171663,142.5505037975945,125.28648733100393,3.1560846560846563,55.17460317460318,18.708694,11.92806,0.0,0,0,5433.995,5433.936,5433.995,5539.592,5539.537,3551.355802092252,3551.3004985017124,3551.355802092252,3709.3483588826434,3709.292767978198,982.6423218015544,982.6428405773908,1004.3887015670645,1004.389213164527,None,37376,29355,8.140935009951757,8.243861672123073,19977.8776647905,24610.037172851244,0.0,0
0024,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,25000,97,false,2929,16384,external,32,8192,3071,4096,3416.4222222222224,9087,9164,9770.228060787671,9847.670836855452,882.393350854578,353.7533310652537,156.04730635588655,123.33242558460812,3.2736842105263158,54.80263157894737,20.136335,12.100298,0.0,0,0,5562.864,5562.821,5562.864,5673.426,5673.374,3683.998264929366,3683.9424968964045,3683.998264929366,3760.3063259657097,3760.24985478207,1023.5356546088137,1023.5362182971285,1042.978532796617,1042.9789403639122,None,37376,29046,8.097994213597515,7.809347789303797,18561.471091934058,24004.367495742667,0.0,0
0025,16,1,0,0,10,false,Straggler,60000,1,1gbit,1,Pbft,32,8,256,32,Simple,512,4096,1000,32,4,256,16,true,false,131072000,30000,117,false,3515,16384,external,32,8192,3713,4096,3919.2727272727275,7356,7408,8055.230579723011,8115.269119972888,882.4374524305807,700.2425388792216,188.09490675758929,134.53197971587213,3.4100529100529102,62.34920634920635,21.184988,10.878656,0.0,0,0,5881.612,5881.565,5881.612,5863.847,5863.863,4177.597758256392,4177.541921719638,4177.597758256392,4164.1521020179725,4164.132218625622,1117.0767975445717,1117.0790664401675,1126.9485268472922,1126.9488234941086,1.6,45056,32161,8.061813173047264,8.372871363961677,21267.890262670906,29563.394595803013,0.0,0
