exp,peers,nlr,failures,numStraggler,numTnCheckpointCnt,numPrivCnt,UseSig,crash-timing,vctimeout,datacenters,bandwidth,num-connections,orderer,clients,instances,client-threads,segment,leader-policy,epoch,batchsize,batchtimeout,batchrate,msgbatchperiod,buckets,leader-buckets,authentication,verify-early,throughput-cap,target-throughput,rate-per-client,hard-rate-limit,requests,cl-watermarks,batch-verifier,request-handlers,req-buffer-size,batch-size-10pctile-trunc,batch-size-90pctile-trunc,batch-size-avg-trunc,client-slack-1pctile-raw,client-slack-1pctile-trunc,client-slack-avg-raw,client-slack-avg-trunc,client-slack-stdev-raw,client-slack-stdev-trunc,commit-rate-raw,commit-rate-trunc,cpu-system,cpu-total,duration-raw,duration-trunc,epochs-avg,epochs-max,epochs-min,latency-95pctile-raw,latency-95pctile-raw-nowm,latency-95pctile-shortened-raw,latency-95pctile-trunc,latency-95pctile-trunc-nowm,latency-avg-raw,latency-avg-raw-nowm,latency-avg-shortened-raw,latency-avg-trunc,latency-avg-trunc-nowm,latency-stdev-raw,latency-stdev-raw-nowm,latency-stdev-trunc,latency-stdev-trunc-nowm,msg-batch-avg-trunc,nreq-raw,nreq-trunc,propose-rate-raw,propose-rate-trunc,throughput-raw,throughput-trunc,viewchanges-avg,viewchanges-total
0000,8,1,0,1,3,10,false,Straggler,60000,1,1gbit,2,Pbft,16,4,64,64,Simple,512,4096,1000,32,2,128,16,true,false,131072000,35000,546,false,16406,65536,external,32,8192,4096,4096,4096.0,673,726,1340.3633955792684,1341.4037693177536,328.4778892285082,338.23576099121846,81.1895216429878,63.31072629200087,2.8583333333333334,80.53333333333333,89.711207,5.548346,1.0,1,1,56673.774,33164.841,56673.774,9764.256,9764.214,14766.714892740092,12922.592945045732,14766.714892740092,7454.634525113898,7453.042539543256,15464.363310242976,9486.84744921265,1594.1658149864234,1595.3066979239582,None,52480,17779,6.226524314923368,5.311068588397635,5849.882278364619,32043.78385918975,0.0,0
0001,8,1,0,1,3,10,false,Straggler,60000,1,1gbit,2,Pbft,16,4,64,64,Simple,512,4096,1000,32,2,128,16,true,false,131072000,40000,625,false,18750,65536,external,32,8192,4096,4096,4096.0,447,494,1110.8141824360341,1111.6831352041593,329.94454828682547,336.1788842122353,72.79900664606808,58.857480215178136,3.0454545454545454,82.14393939393939,99.96843,5.947251,1.0,1,1,44210.938,38968.034,44210.938,9779.111,9779.064,16917.21644314699,14598.22731746402,16917.21644314699,7324.687826711372,7310.8504483375245,17032.985621305204,9786.507332841575,1718.9883188054773,1718.354401415292,None,60032,17895,6.246208733849677,4.2904348784792825,6005.095808746822,30089.532121647462,0.0,0
