19:18:26.256 INF Connecting to orderer. addrStr=54.252.59.26:10165 peerId=15
19:18:26.256 INF Connecting to orderer. addrStr=13.36.175.72:10066 peerId=6
19:18:26.256 INF Connecting to orderer. addrStr=13.38.24.136:10077 peerId=7
19:18:26.256 INF Connecting to orderer. addrStr=54.168.64.110:10088 peerId=8
19:18:26.256 INF Connecting to orderer. addrStr=3.137.185.162:10033 peerId=3
19:18:26.256 INF Connecting to orderer. addrStr=52.194.211.24:10099 peerId=9
19:18:26.256 INF Connecting to orderer. addrStr=18.119.118.28:10000 peerId=0
19:18:26.256 INF Connecting to orderer. addrStr=52.47.86.166:10044 peerId=4
19:18:26.256 INF Connecting to orderer. addrStr=18.216.254.57:10011 peerId=1
19:18:26.257 INF Connecting to orderer. addrStr=3.112.3.195:10110 peerId=10
19:18:26.257 INF Connecting to orderer. addrStr=18.119.106.126:10022 peerId=2
19:18:26.257 INF Connecting to orderer. addrStr=13.115.161.90:10121 peerId=11
19:18:26.257 INF Connecting to orderer. addrStr=13.38.47.60:10055 peerId=5
19:18:26.257 INF Connecting to orderer. addrStr=3.27.63.137:10132 peerId=12
19:18:26.257 INF Connecting to orderer. addrStr=13.239.113.85:10143 peerId=13
19:18:26.257 INF Connecting to orderer. addrStr=13.236.152.16:10154 peerId=14
19:18:26.308 INF Connected to orderer. addrStr=52.47.86.166:10044 id=4
19:18:26.323 INF Connected to orderer. addrStr=13.36.175.72:10066 id=6
19:18:26.327 INF Connected to orderer. addrStr=13.38.24.136:10077 id=7
19:18:26.343 INF Connected to orderer. addrStr=13.38.47.60:10055 id=5
19:18:26.719 INF Connected to orderer. addrStr=3.137.185.162:10033 id=3
19:18:26.745 INF Connected to orderer. addrStr=18.119.118.28:10000 id=0
19:18:26.745 INF Connected to orderer. addrStr=18.119.106.126:10022 id=2
19:18:26.769 INF Connected to orderer. addrStr=18.216.254.57:10011 id=1
19:18:27.328 INF Connected to orderer. addrStr=13.115.161.90:10121 id=11
19:18:27.355 INF Connected to orderer. addrStr=54.168.64.110:10088 id=8
19:18:27.356 INF Connected to orderer. addrStr=52.194.211.24:10099 id=9
19:18:27.381 INF Connected to orderer. addrStr=3.112.3.195:10110 id=10
19:18:27.650 INF Connected to orderer. addrStr=3.27.63.137:10132 id=12
19:18:27.688 INF Connected to orderer. addrStr=13.239.113.85:10143 id=13
19:18:27.693 INF Connected to orderer. addrStr=54.252.59.26:10165 id=15
19:18:27.699 INF Connected to orderer. addrStr=13.236.152.16:10154 id=14
19:18:27.702 INF Connected to orderers.
19:18:27.702 INF Updating bucket assignment. epoch=0
19:18:27.702 INF Resubmitted Requests. epoch=0 n=0
19:18:27.703 INF Setting up client timeout. clientRunTime=15000
19:18:27.703 INF Starting to submit requests. numRequests=11718
19:18:27.703 INF Submitted request. clSeqNr=0
19:18:27.707 INF Submitted request. clSeqNr=1
19:18:27.708 INF Submitted request. clSeqNr=2
19:18:27.711 INF Submitted request. clSeqNr=3
19:18:27.714 INF Submitted request. clSeqNr=4
19:18:27.716 INF Submitted request. clSeqNr=5
19:18:27.719 INF Submitted request. clSeqNr=6
19:18:27.722 INF Submitted request. clSeqNr=7
19:18:27.724 INF Submitted request. clSeqNr=8
19:18:27.727 INF Submitted request. clSeqNr=9
19:18:27.730 INF Submitted request. clSeqNr=10
19:18:27.732 INF Submitted request. clSeqNr=11
19:18:27.735 INF Submitted request. clSeqNr=12
19:18:27.737 INF Submitted request. clSeqNr=13
19:18:27.739 INF Submitted request. clSeqNr=14
19:18:27.742 INF Submitted request. clSeqNr=15
19:18:27.745 INF Submitted request. clSeqNr=16
19:18:27.748 INF Submitted request. clSeqNr=17
19:18:27.749 INF Submitted request. clSeqNr=18
19:18:27.753 INF Submitted request. clSeqNr=19
19:18:27.754 INF Submitted request. clSeqNr=20
19:18:27.758 INF Submitted request. clSeqNr=21
19:18:27.760 INF Submitted request. clSeqNr=22
19:18:27.762 INF Submitted request. clSeqNr=23
19:18:27.765 INF Submitted request. clSeqNr=24
19:18:27.767 INF Submitted request. clSeqNr=25
19:18:27.770 INF Submitted request. clSeqNr=26
19:18:27.772 INF Submitted request. clSeqNr=27
19:18:27.775 INF Submitted request. clSeqNr=28
19:18:27.778 INF Submitted request. clSeqNr=29
19:18:27.780 INF Submitted request. clSeqNr=30
19:18:27.783 INF Submitted request. clSeqNr=31
19:18:27.786 INF Submitted request. clSeqNr=32
19:18:27.789 INF Submitted request. clSeqNr=33
19:18:27.790 INF Submitted request. clSeqNr=34
19:18:27.794 INF Submitted request. clSeqNr=35
19:18:27.796 INF Submitted request. clSeqNr=36
19:18:27.799 INF Submitted request. clSeqNr=37
19:18:27.801 INF Submitted request. clSeqNr=38
19:18:27.803 INF Submitted request. clSeqNr=39
19:18:27.807 INF Submitted request. clSeqNr=40
19:18:27.808 INF Submitted request. clSeqNr=41
19:18:27.811 INF Submitted request. clSeqNr=42
19:18:27.814 INF Submitted request. clSeqNr=43
19:18:27.816 INF Submitted request. clSeqNr=44
19:18:27.819 INF Submitted request. clSeqNr=45
