18:27:19.874 INF Connecting to orderer. addrStr=54.206.81.94:10165 peerId=15
18:27:19.875 INF Connecting to orderer. addrStr=18.119.105.103:10000 peerId=0
18:27:19.875 INF Connecting to orderer. addrStr=18.119.113.171:10011 peerId=1
18:27:19.875 INF Connecting to orderer. addrStr=18.118.205.126:10022 peerId=2
18:27:19.875 INF Connecting to orderer. addrStr=18.221.13.60:10033 peerId=3
18:27:19.875 INF Connecting to orderer. addrStr=15.188.50.228:10044 peerId=4
18:27:19.875 INF Connecting to orderer. addrStr=13.38.230.151:10055 peerId=5
18:27:19.875 INF Connecting to orderer. addrStr=13.39.106.23:10066 peerId=6
18:27:19.876 INF Connecting to orderer. addrStr=35.180.189.220:10077 peerId=7
18:27:19.876 INF Connecting to orderer. addrStr=54.238.182.137:10088 peerId=8
18:27:19.876 INF Connecting to orderer. addrStr=13.115.31.146:10099 peerId=9
18:27:19.876 INF Connecting to orderer. addrStr=43.207.73.0:10110 peerId=10
18:27:19.876 INF Connecting to orderer. addrStr=52.68.163.140:10121 peerId=11
18:27:19.876 INF Connecting to orderer. addrStr=3.25.111.125:10132 peerId=12
18:27:19.876 INF Connecting to orderer. addrStr=52.63.52.28:10143 peerId=13
18:27:19.876 INF Connecting to orderer. addrStr=54.252.6.148:10154 peerId=14
18:27:19.901 INF Connected to orderer. addrStr=43.207.73.0:10110 id=10
18:27:19.929 INF Connected to orderer. addrStr=13.115.31.146:10099 id=9
18:27:19.930 INF Connected to orderer. addrStr=52.68.163.140:10121 id=11
18:27:19.933 INF Connected to orderer. addrStr=54.238.182.137:10088 id=8
18:27:20.384 INF Connected to orderer. addrStr=54.206.81.94:10165 id=15
18:27:20.385 INF Connected to orderer. addrStr=54.252.6.148:10154 id=14
18:27:20.417 INF Connected to orderer. addrStr=3.25.111.125:10132 id=12
18:27:20.469 INF Connected to orderer. addrStr=52.63.52.28:10143 id=13
18:27:20.537 INF Connected to orderer. addrStr=18.119.113.171:10011 id=1
18:27:20.540 INF Connected to orderer. addrStr=18.119.105.103:10000 id=0
18:27:20.555 INF Connected to orderer. addrStr=18.221.13.60:10033 id=3
18:27:20.575 INF Connected to orderer. addrStr=18.118.205.126:10022 id=2
18:27:20.973 INF Connected to orderer. addrStr=13.38.230.151:10055 id=5
18:27:20.974 INF Connected to orderer. addrStr=35.180.189.220:10077 id=7
18:27:20.980 INF Connected to orderer. addrStr=15.188.50.228:10044 id=4
18:27:20.984 INF Connected to orderer. addrStr=13.39.106.23:10066 id=6
18:27:20.985 INF Connected to orderers.
18:27:20.985 INF Non crashing node count. count=16
18:27:20.985 INF Updating bucket assignment. epoch=0
18:27:20.985 INF Resubmitted Requests. epoch=0 n=0
18:27:20.986 INF Setting up client timeout. clientRunTime=15000
18:27:20.986 INF Starting to submit requests. numRequests=3515
18:27:23.935 INF Request finished (out of order). clSeqNr=31
18:27:23.935 INF Request finished (out of order). clSeqNr=47
18:27:23.935 INF Request finished (out of order). clSeqNr=63
18:27:23.935 INF Request finished (out of order). clSeqNr=79
18:27:23.935 INF Request finished (out of order). clSeqNr=95
18:27:23.935 INF Request finished (out of order). clSeqNr=112
18:27:23.935 INF Request finished (out of order). clSeqNr=0
18:27:23.935 INF Request delivered (in order). clSeqNr=0
18:27:23.935 INF Request delivered (in order). clSeqNr=1
18:27:23.935 INF Request delivered (in order). clSeqNr=2
18:27:23.935 INF Request delivered (in order). clSeqNr=3
18:27:23.935 INF Request delivered (in order). clSeqNr=4
18:27:23.935 INF Request delivered (in order). clSeqNr=5
18:27:23.935 INF Request delivered (in order). clSeqNr=6
18:27:23.935 INF Request delivered (in order). clSeqNr=7
18:27:23.935 INF Request delivered (in order). clSeqNr=8
18:27:23.935 INF Request delivered (in order). clSeqNr=9
18:27:23.935 INF Request delivered (in order). clSeqNr=10
18:27:23.935 INF Request delivered (in order). clSeqNr=11
18:27:23.935 INF Request delivered (in order). clSeqNr=12
18:27:23.935 INF Request delivered (in order). clSeqNr=13
18:27:23.935 INF Request delivered (in order). clSeqNr=14
18:27:23.935 INF Request delivered (in order). clSeqNr=15
18:27:23.935 INF Request finished (out of order). clSeqNr=16
18:27:23.935 INF Request delivered (in order). clSeqNr=16
18:27:23.935 INF Request delivered (in order). clSeqNr=17
18:27:23.935 INF Request delivered (in order). clSeqNr=18
18:27:23.935 INF Request delivered (in order). clSeqNr=19
18:27:23.935 INF Request delivered (in order). clSeqNr=20
18:27:23.935 INF Request delivered (in order). clSeqNr=21
18:27:23.935 INF Request delivered (in order). clSeqNr=22
18:27:23.935 INF Request delivered (in order). clSeqNr=23
18:27:23.935 INF Request delivered (in order). clSeqNr=24
18:27:23.935 INF Request delivered (in order). clSeqNr=25
18:27:23.935 INF Request delivered (in order). clSeqNr=26
18:27:23.935 INF Request delivered (in order). clSeqNr=27
18:27:23.935 INF Request delivered (in order). clSeqNr=28
18:27:23.935 INF Request delivered (in order). clSeqNr=29
18:27:23.935 INF Request delivered (in order). clSeqNr=30
18:27:23.935 INF Request delivered (in order). clSeqNr=31
18:27:23.935 INF Request finished (out of order). clSeqNr=32
18:27:23.936 INF Request delivered (in order). clSeqNr=32
18:27:23.936 INF Request delivered (in order). clSeqNr=33
18:27:23.936 INF Request delivered (in order). clSeqNr=34
18:27:23.936 INF Request delivered (in order). clSeqNr=35
18:27:23.936 INF Request delivered (in order). clSeqNr=36
18:27:23.936 INF Request delivered (in order). clSeqNr=37
18:27:23.936 INF Request delivered (in order). clSeqNr=38
18:27:23.936 INF Request delivered (in order). clSeqNr=39
18:27:23.936 INF Request delivered (in order). clSeqNr=40
18:27:23.936 INF Request delivered (in order). clSeqNr=41
18:27:23.936 INF Request delivered (in order). clSeqNr=42
18:27:23.936 INF Request delivered (in order). clSeqNr=43
18:27:23.936 INF Request delivered (in order). clSeqNr=44
18:27:23.936 INF Request delivered (in order). clSeqNr=45
18:27:23.936 INF Request delivered (in order). clSeqNr=46
18:27:23.936 INF Request delivered (in order). clSeqNr=47
18:27:23.936 INF Request finished (out of order). clSeqNr=48
18:27:23.936 INF Request delivered (in order). clSeqNr=48
18:27:23.936 INF Request delivered (in order). clSeqNr=49
18:27:23.936 INF Request delivered (in order). clSeqNr=50
18:27:23.936 INF Request delivered (in order). clSeqNr=51
18:27:23.936 INF Request delivered (in order). clSeqNr=52
18:27:23.936 INF Request delivered (in order). clSeqNr=53
18:27:23.936 INF Request delivered (in order). clSeqNr=54
18:27:23.936 INF Request delivered (in order). clSeqNr=55
18:27:23.936 INF Request delivered (in order). clSeqNr=56
18:27:23.936 INF Request delivered (in order). clSeqNr=57
18:27:23.936 INF Request delivered (in order). clSeqNr=58
18:27:23.936 INF Request delivered (in order). clSeqNr=59
18:27:23.936 INF Request delivered (in order). clSeqNr=60
18:27:23.936 INF Request delivered (in order). clSeqNr=61
18:27:23.936 INF Request delivered (in order). clSeqNr=62
18:27:23.936 INF Request delivered (in order). clSeqNr=63
18:27:23.936 INF Request finished (out of order). clSeqNr=64
18:27:23.936 INF Request delivered (in order). clSeqNr=64
18:27:23.936 INF Request delivered (in order). clSeqNr=65
18:27:23.936 INF Request delivered (in order). clSeqNr=66
18:27:23.936 INF Request delivered (in order). clSeqNr=67
18:27:23.936 INF Request delivered (in order). clSeqNr=68
18:27:23.936 INF Request delivered (in order). clSeqNr=69
18:27:23.936 INF Request delivered (in order). clSeqNr=70
18:27:23.936 INF Request delivered (in order). clSeqNr=71
18:27:23.936 INF Request delivered (in order). clSeqNr=72
18:27:23.936 INF Request delivered (in order). clSeqNr=73
18:27:23.936 INF Request delivered (in order). clSeqNr=74
18:27:23.936 INF Request delivered (in order). clSeqNr=75
18:27:23.936 INF Request delivered (in order). clSeqNr=76
18:27:23.936 INF Request delivered (in order). clSeqNr=77
18:27:23.936 INF Request delivered (in order). clSeqNr=78
18:27:23.936 INF Request delivered (in order). clSeqNr=79
18:27:23.936 INF Request finished (out of order). clSeqNr=80
18:27:23.936 INF Request delivered (in order). clSeqNr=80
18:27:23.936 INF Request delivered (in order). clSeqNr=81
18:27:23.936 INF Request delivered (in order). clSeqNr=82
18:27:23.936 INF Request delivered (in order). clSeqNr=83
18:27:23.936 INF Request delivered (in order). clSeqNr=84
18:27:23.936 INF Request delivered (in order). clSeqNr=85
18:27:23.937 INF Request delivered (in order). clSeqNr=86
18:27:23.937 INF Request delivered (in order). clSeqNr=87
18:27:23.937 INF Request delivered (in order). clSeqNr=88
18:27:23.937 INF Request delivered (in order). clSeqNr=89
18:27:23.937 INF Request delivered (in order). clSeqNr=90
18:27:23.937 INF Request delivered (in order). clSeqNr=91
18:27:23.937 INF Request delivered (in order). clSeqNr=92
18:27:23.937 INF Request delivered (in order). clSeqNr=93
18:27:23.937 INF Request delivered (in order). clSeqNr=94
18:27:23.937 INF Request delivered (in order). clSeqNr=95
18:27:23.937 INF Request finished (out of order). clSeqNr=96
18:27:23.937 INF Request delivered (in order). clSeqNr=96
18:27:23.937 INF Request delivered (in order). clSeqNr=97
18:27:23.937 INF Request delivered (in order). clSeqNr=98
18:27:23.937 INF Request delivered (in order). clSeqNr=99
18:27:25.933 INF Request finished (out of order). clSeqNr=353
18:27:25.933 INF Request finished (out of order). clSeqNr=113
18:27:25.934 INF Request finished (out of order). clSeqNr=129
18:27:25.935 INF Request finished (out of order). clSeqNr=145
18:27:25.935 INF Request finished (out of order). clSeqNr=161
18:27:25.936 INF Request finished (out of order). clSeqNr=177
18:27:25.936 INF Request finished (out of order). clSeqNr=193
18:27:25.937 INF Request finished (out of order). clSeqNr=209
18:27:25.937 INF Request finished (out of order). clSeqNr=225
18:27:25.938 INF Request finished (out of order). clSeqNr=241
18:27:25.939 INF Request finished (out of order). clSeqNr=257
18:27:25.939 INF Request finished (out of order). clSeqNr=273
18:27:25.940 INF Request finished (out of order). clSeqNr=289
18:27:25.940 INF Request finished (out of order). clSeqNr=305
18:27:25.941 INF Request finished (out of order). clSeqNr=321
18:27:25.941 INF Request finished (out of order). clSeqNr=337
18:27:25.942 INF Request finished (out of order). clSeqNr=354
18:27:25.942 INF Request finished (out of order). clSeqNr=114
18:27:25.943 INF Request finished (out of order). clSeqNr=130
18:27:25.944 INF Request finished (out of order). clSeqNr=146
18:27:25.944 INF Request finished (out of order). clSeqNr=162
18:27:25.945 INF Request finished (out of order). clSeqNr=178
18:27:25.945 INF Request finished (out of order). clSeqNr=194
18:27:25.946 INF Request finished (out of order). clSeqNr=210
18:27:25.946 INF Request finished (out of order). clSeqNr=226
18:27:25.947 INF Request finished (out of order). clSeqNr=242
18:27:25.947 INF Request finished (out of order). clSeqNr=258
18:27:25.948 INF Request finished (out of order). clSeqNr=274
18:27:25.949 INF Request finished (out of order). clSeqNr=290
18:27:25.949 INF Request finished (out of order). clSeqNr=306
18:27:25.950 INF Request finished (out of order). clSeqNr=322
18:27:25.951 INF Request finished (out of order). clSeqNr=338
18:27:25.951 INF Request finished (out of order). clSeqNr=355
18:27:25.951 INF Request finished (out of order). clSeqNr=115
18:27:25.952 INF Request finished (out of order). clSeqNr=131
18:27:25.952 INF Request finished (out of order). clSeqNr=147
18:27:25.953 INF Request finished (out of order). clSeqNr=163
18:27:25.954 INF Request finished (out of order). clSeqNr=179
18:27:25.955 INF Request finished (out of order). clSeqNr=195
18:27:25.955 INF Request finished (out of order). clSeqNr=211
18:27:25.956 INF Request finished (out of order). clSeqNr=227
18:27:25.956 INF Request finished (out of order). clSeqNr=243
18:27:25.957 INF Request finished (out of order). clSeqNr=259
18:27:25.958 INF Request finished (out of order). clSeqNr=275
18:27:25.958 INF Request finished (out of order). clSeqNr=291
18:27:25.959 INF Request finished (out of order). clSeqNr=307
18:27:25.960 INF Request finished (out of order). clSeqNr=323
18:27:25.960 INF Request finished (out of order). clSeqNr=339
18:27:26.064 INF Request finished (out of order). clSeqNr=100
18:27:26.064 INF Request delivered (in order). clSeqNr=100
18:27:26.065 INF Request finished (out of order). clSeqNr=116
18:27:26.065 INF Request finished (out of order). clSeqNr=132
18:27:26.066 INF Request finished (out of order). clSeqNr=148
18:27:26.067 INF Request finished (out of order). clSeqNr=164
18:27:26.067 INF Request finished (out of order). clSeqNr=180
18:27:26.068 INF Request finished (out of order). clSeqNr=196
18:27:26.068 INF Request finished (out of order). clSeqNr=212
18:27:26.069 INF Request finished (out of order). clSeqNr=228
18:27:26.070 INF Request finished (out of order). clSeqNr=244
18:27:26.072 INF Request finished (out of order). clSeqNr=260
18:27:26.073 INF Request finished (out of order). clSeqNr=276
18:27:26.073 INF Request finished (out of order). clSeqNr=292
18:27:26.074 INF Request finished (out of order). clSeqNr=308
18:27:26.076 INF Request finished (out of order). clSeqNr=324
18:27:26.076 INF Request finished (out of order). clSeqNr=340
18:27:26.765 INF Request finished (out of order). clSeqNr=101
18:27:26.765 INF Request delivered (in order). clSeqNr=101
18:27:26.766 INF Request finished (out of order). clSeqNr=117
18:27:26.767 INF Request finished (out of order). clSeqNr=133
18:27:26.767 INF Request finished (out of order). clSeqNr=149
18:27:26.768 INF Request finished (out of order). clSeqNr=165
18:27:26.768 INF Request finished (out of order). clSeqNr=181
18:27:26.769 INF Request finished (out of order). clSeqNr=197
18:27:26.770 INF Request finished (out of order). clSeqNr=213
18:27:26.770 INF Request finished (out of order). clSeqNr=229
18:27:26.771 INF Request finished (out of order). clSeqNr=245
18:27:26.771 INF Request finished (out of order). clSeqNr=261
18:27:26.772 INF Request finished (out of order). clSeqNr=277
18:27:26.773 INF Request finished (out of order). clSeqNr=293
18:27:26.773 INF Request finished (out of order). clSeqNr=309
18:27:26.774 INF Request finished (out of order). clSeqNr=325
18:27:26.775 INF Request finished (out of order). clSeqNr=341
18:27:26.781 INF Request finished (out of order). clSeqNr=102
18:27:26.781 INF Request delivered (in order). clSeqNr=102
18:27:26.782 INF Request finished (out of order). clSeqNr=118
18:27:26.783 INF Request finished (out of order). clSeqNr=134
18:27:26.784 INF Request finished (out of order). clSeqNr=150
18:27:26.784 INF Request finished (out of order). clSeqNr=166
18:27:26.785 INF Request finished (out of order). clSeqNr=182
18:27:26.785 INF Request finished (out of order). clSeqNr=198
18:27:26.786 INF Request finished (out of order). clSeqNr=214
18:27:26.786 INF Request finished (out of order). clSeqNr=230
18:27:26.787 INF Request finished (out of order). clSeqNr=246
18:27:26.787 INF Request finished (out of order). clSeqNr=262
18:27:26.788 INF Request finished (out of order). clSeqNr=278
18:27:26.789 INF Request finished (out of order). clSeqNr=294
18:27:26.790 INF Request finished (out of order). clSeqNr=310
18:27:26.790 INF Request finished (out of order). clSeqNr=326
18:27:26.791 INF Request finished (out of order). clSeqNr=342
18:27:26.791 INF Request finished (out of order). clSeqNr=103
18:27:26.791 INF Request delivered (in order). clSeqNr=103
18:27:26.791 INF Request finished (out of order). clSeqNr=119
18:27:26.792 INF Request finished (out of order). clSeqNr=135
18:27:26.793 INF Request finished (out of order). clSeqNr=151
18:27:26.793 INF Request finished (out of order). clSeqNr=167
18:27:26.794 INF Request finished (out of order). clSeqNr=183
18:27:26.794 INF Request finished (out of order). clSeqNr=199
18:27:26.795 INF Request finished (out of order). clSeqNr=215
18:27:26.795 INF Request finished (out of order). clSeqNr=231
18:27:26.796 INF Request finished (out of order). clSeqNr=247
18:27:26.797 INF Request finished (out of order). clSeqNr=263
18:27:26.797 INF Request finished (out of order). clSeqNr=279
18:27:26.798 INF Request finished (out of order). clSeqNr=295
18:27:26.799 INF Request finished (out of order). clSeqNr=311
18:27:26.799 INF Request finished (out of order). clSeqNr=327
18:27:26.800 INF Request finished (out of order). clSeqNr=343
18:27:26.800 INF Request finished (out of order). clSeqNr=104
18:27:26.800 INF Request delivered (in order). clSeqNr=104
18:27:26.800 INF Request delivered (in order). clSeqNr=105
18:27:26.800 INF Request delivered (in order). clSeqNr=106
18:27:26.800 INF Request delivered (in order). clSeqNr=107
18:27:26.800 INF Request delivered (in order). clSeqNr=108
18:27:26.800 INF Request delivered (in order). clSeqNr=109
18:27:26.800 INF Request delivered (in order). clSeqNr=110
18:27:26.800 INF Request delivered (in order). clSeqNr=111
18:27:26.800 INF Request delivered (in order). clSeqNr=112
18:27:26.800 INF Request delivered (in order). clSeqNr=113
18:27:26.800 INF Request delivered (in order). clSeqNr=114
18:27:26.800 INF Request delivered (in order). clSeqNr=115
18:27:26.800 INF Request delivered (in order). clSeqNr=116
18:27:26.800 INF Request delivered (in order). clSeqNr=117
18:27:26.800 INF Request delivered (in order). clSeqNr=118
18:27:26.800 INF Request delivered (in order). clSeqNr=119
18:27:26.800 INF Request finished (out of order). clSeqNr=120
18:27:26.800 INF Request delivered (in order). clSeqNr=120
18:27:26.801 INF Request finished (out of order). clSeqNr=136
18:27:26.801 INF Request finished (out of order). clSeqNr=152
18:27:26.802 INF Request finished (out of order). clSeqNr=168
18:27:26.802 INF Request finished (out of order). clSeqNr=184
18:27:26.803 INF Request finished (out of order). clSeqNr=200
18:27:26.804 INF Request finished (out of order). clSeqNr=216
18:27:26.804 INF Request finished (out of order). clSeqNr=232
18:27:26.804 INF Request finished (out of order). clSeqNr=248
18:27:26.805 INF Request finished (out of order). clSeqNr=264
18:27:26.806 INF Request finished (out of order). clSeqNr=280
18:27:26.806 INF Request finished (out of order). clSeqNr=296
18:27:26.807 INF Request finished (out of order). clSeqNr=312
18:27:26.807 INF Request finished (out of order). clSeqNr=328
18:27:26.808 INF Request finished (out of order). clSeqNr=344
18:27:26.809 INF Request finished (out of order). clSeqNr=361
18:27:26.809 INF Request finished (out of order). clSeqNr=121
18:27:26.809 INF Request delivered (in order). clSeqNr=121
18:27:26.809 INF Request finished (out of order). clSeqNr=137
18:27:26.810 INF Request finished (out of order). clSeqNr=153
18:27:26.811 INF Request finished (out of order). clSeqNr=169
18:27:26.812 INF Request finished (out of order). clSeqNr=185
18:27:26.812 INF Request finished (out of order). clSeqNr=201
18:27:26.813 INF Request finished (out of order). clSeqNr=217
18:27:26.814 INF Request finished (out of order). clSeqNr=233
18:27:26.814 INF Request finished (out of order). clSeqNr=249
18:27:26.815 INF Request finished (out of order). clSeqNr=265
18:27:26.815 INF Request finished (out of order). clSeqNr=281
18:27:26.816 INF Request finished (out of order). clSeqNr=297
18:27:26.817 INF Request finished (out of order). clSeqNr=313
18:27:26.818 INF Request finished (out of order). clSeqNr=329
18:27:26.818 INF Request finished (out of order). clSeqNr=345
18:27:26.819 INF Request finished (out of order). clSeqNr=362
18:27:26.819 INF Request finished (out of order). clSeqNr=122
18:27:26.819 INF Request delivered (in order). clSeqNr=122
18:27:26.820 INF Request finished (out of order). clSeqNr=138
18:27:26.820 INF Request finished (out of order). clSeqNr=154
18:27:26.821 INF Request finished (out of order). clSeqNr=170
18:27:26.822 INF Request finished (out of order). clSeqNr=186
18:27:26.822 INF Request finished (out of order). clSeqNr=202
18:27:26.823 INF Request finished (out of order). clSeqNr=218
18:27:26.823 INF Request finished (out of order). clSeqNr=234
18:27:26.824 INF Request finished (out of order). clSeqNr=250
18:27:26.825 INF Request finished (out of order). clSeqNr=266
18:27:26.825 INF Request finished (out of order). clSeqNr=282
18:27:26.826 INF Request finished (out of order). clSeqNr=298
18:27:26.826 INF Request finished (out of order). clSeqNr=314
18:27:26.827 INF Request finished (out of order). clSeqNr=330
18:27:26.828 INF Request finished (out of order). clSeqNr=346
18:27:26.828 INF Request finished (out of order). clSeqNr=363
18:27:26.828 INF Request finished (out of order). clSeqNr=123
18:27:26.828 INF Request delivered (in order). clSeqNr=123
18:27:26.829 INF Request finished (out of order). clSeqNr=139
18:27:26.830 INF Request finished (out of order). clSeqNr=155
18:27:26.830 INF Request finished (out of order). clSeqNr=171
18:27:26.830 INF Request finished (out of order). clSeqNr=187
